ra,dec,z
195.760033342687,49.7019035848615,0.033408
195.761585936304,49.6785952950604,0.03389544
195.984477681984,49.533009747447,0.03384767
196.170908252826,49.6056732185635,0.03432199
196.41048759254,49.5544443371662,0.03368599
191.161998499993,50.3204562000986,0.09444324
191.162536533592,50.2973524757708,0.09444746
192.529593332582,50.2561294474947,0.09441013
196.62996325721,49.8608492836894,0.03370611
223.197630236695,42.368615462667,0.03407742
225.274305563124,41.8983877984577,0.09437856
224.383548565409,42.8774256466256,0.03429627
224.795072768353,42.5175298004117,0.03432573
215.577953332844,46.3919770115052,0.0336492
224.483825168366,43.2046746959712,0.03447905
185.243099967907,56.355191802902,0.03461115
171.945710652356,56.0769180933409,0.09437916
176.152803338543,56.9523337713194,0.09443992
181.751456580245,57.2419114558212,0.03343366
172.390381735361,56.8712276611592,0.09446722
182.35649570344,57.4887914971366,0.03479531
180.807616111592,57.8905885866617,0.03437277
180.805898030156,57.8980988112601,0.03403432
180.801911547413,57.8934736108532,0.03410212
180.804394702749,57.8951123460453,0.03436594
196.820902265909,45.7281404289052,0.03486633
196.971634939453,45.6557493310825,0.03484019
173.865585723462,46.6796612691541,0.03380027
171.187505873058,46.7369748883185,0.0338215
175.139093012799,47.0965339863226,0.03434445
168.730099753986,46.8952077955223,0.03481895
171.019039925552,47.1267254772705,0.03364741
172.355171316697,47.3706565740204,0.03350748
173.719060258489,47.4428448514062,0.03386466
174.478166696749,47.4663637617748,0.03405902
174.491701140756,47.4706663781739,0.03363161
174.508533807543,47.4835009301283,0.0337023
174.726834424773,47.4734232003003,0.03360193
169.333363482748,47.3545340975521,0.03479572
169.293839414599,47.3172245559168,0.03447923
170.755686780979,47.6372724285666,0.03398286
171.148794203546,47.6140170232086,0.03339636
171.224969081056,47.6600284461195,0.03345346
172.277943829511,47.6994194645048,0.03371952
202.34939702829,45.0017239474669,0.03371566
211.157732986935,43.7223274322596,0.03379162
211.157292851044,43.7235659576333,0.03402925
211.568128582542,44.0088046951762,0.03397919
212.59278742793,44.2488349016433,0.0337854
213.31293408797,43.8945075227078,0.03481213
196.884963407235,47.3738123324435,0.09441237
152.518693337536,36.5024574549056,0.03456601
153.123521265368,36.6152535273826,0.03427713
156.08720991336,37.581635572847,0.0943751
161.872861743355,38.852818270935,0.0341261
161.676015469508,38.9439449993128,0.03441196
161.723832588891,38.9202258387369,0.03427558
161.719262999987,38.9609160111434,0.03389553
151.313266974598,36.6214139693896,0.094413
160.79222454184,39.0386651424074,0.03389138
160.790600057715,39.040103166495,0.03446022
161.144461614468,39.0935105890848,0.03444269
161.173342977916,39.1809746955713,0.03480125
150.847284299938,36.7472788113465,0.09439299
151.477075495543,37.0814347111465,0.03445234
151.770922151839,37.1600728126568,0.03423415
151.84328576802,37.2488005522746,0.03361356
152.109593203889,37.1570161896111,0.03410074
152.203668267553,37.1857526005554,0.03401096
159.218308849066,39.2576626476956,0.03425685
151.220336867657,37.3593664018382,0.03419066
155.968324305082,38.9137065116788,0.09444664
156.186381397413,38.7658809475535,0.09445008
150.71199714541,37.5923960452681,0.03433793
149.427972731666,37.8332882034284,0.03411173
201.609324135548,55.395826008577,0.03346023
204.461065477122,55.0498939492854,0.03458869
234.054916437048,44.5973033271104,0.03461925
237.11845519575,42.7014846822897,0.03353664
238.692312592251,41.7237022424912,0.03380814
238.758029327255,41.5783367211221,0.03356281
238.912383167316,41.5394812723184,0.03415385
238.789184974007,41.4485045365593,0.03357683
239.176092801197,41.183477354343,0.03346262
245.509640960525,36.4443322995565,0.03452646
245.62233745953,36.3027484640929,0.03339265
245.665767822286,36.303275780774,0.03419317
251.94733318113,29.9560136516141,0.09440538
254.049564891803,27.9088918078354,0.0342986
254.123005451567,27.7602851349686,0.03406794
254.075601780126,27.6953980407373,0.03463414
254.45069113519,27.416852065028,0.0338238
254.751531106457,27.0921354390721,0.03474424
198.649293918909,56.292535828737,0.09445558
204.135127195788,55.4912681170073,0.03380047
237.766323789674,42.6897862732878,0.03437093
238.001346583492,42.7274835535639,0.03435657
238.634684116684,42.1309427867299,0.03445285
238.958197289842,41.9136099611938,0.0348546
238.961061624177,41.918036230884,0.03454237
239.151662619617,41.880710627413,0.03471295
239.17351317844,41.8796026932615,0.03449621
239.123866971945,41.7709808373967,0.03397975
239.607557513626,41.6741595794025,0.03446117
245.798213062054,36.6953103069351,0.03364043
247.318805993562,35.4156983810072,0.03401994
220.600116897405,51.6948935082485,0.03373004
224.445376388977,50.457872550954,0.09438244
236.442706998741,44.2480260769585,0.03460753
236.43551694984,44.2644022573993,0.03414201
239.198742192475,42.2977030845931,0.03412966
239.224781086155,42.3825844792812,0.03377664
240.342533354669,41.6173706589381,0.03347123
240.585019027426,41.4610414716776,0.03345848
240.658056829421,41.2934356462627,0.03484835
240.912427376717,41.1530613286396,0.03413909
245.039694554746,37.7982158581905,0.03346752
245.064361001297,37.7946832578095,0.034346
245.189587300292,37.7084778042651,0.0346869
248.060201097962,35.246876194709,0.03416985
248.273521289289,35.1002762983133,0.0346708
248.271563900791,35.1006362245726,0.03485591
256.741120211997,24.8674425301608,0.03694887
256.745646171211,24.8703726345312,0.03672482
222.053297124916,49.8339698411212,0.03690668
222.773388751996,49.5233150417818,0.03700241
223.515865988669,49.2608658025124,0.03652182
225.199654814901,48.6075518080284,0.03682576
226.262850488099,48.0769992252884,0.03663298
227.667575549168,47.411575107494,0.037228
230.456400359056,46.1518560423762,0.03667291
230.641954674719,46.0475106557195,0.03745807
220.88207924432,48.1995479364216,0.03701248
221.875725877473,47.823237142889,0.03692612
221.954691364218,47.8095792558097,0.03678059
222.5635669623,47.4700896452187,0.03672165
219.255879541218,49.0305695478321,0.03654651
225.900023806695,46.4441172701239,0.03728538
226.528331591969,46.3352848995176,0.03704514
226.518324484609,46.3355119606347,0.03700012
227.637259541736,45.8907394492546,0.03769707
224.739535699271,47.5384878721022,0.03764179
225.491881115885,47.3138805036714,0.03766911
226.280356265855,46.9636664853812,0.03771374
227.376514968635,46.4926732242882,0.03783897
227.311807482741,46.4758009692167,0.03773136
227.330671760779,46.4778873557302,0.03705862
227.466247097736,46.4494281865623,0.03666924
227.761448017624,46.1597900575877,0.03656271
239.858086159702,39.2766034198111,0.09243693
220.251634511075,49.8346367646742,0.03688115
223.341439244415,48.5364235210197,0.03706118
224.274810428276,48.1748251036143,0.03710853
224.709042140328,47.9736248426051,0.03751371
224.951136843026,47.8663751852858,0.03683126
228.568406118107,46.339180456875,0.03725265
228.567190099608,46.3361262468777,0.03703503
228.705807161659,46.1848648744649,0.03680237
229.581259478939,45.7457274957295,0.03723952
224.090497508113,48.7347573457137,0.03770944
224.337801655645,48.6739470487657,0.0377061
224.615815032758,48.492383438142,0.03760483
224.72189206612,48.6453339583772,0.03737895
224.823069012594,48.4171588336931,0.03706006
224.87347863861,48.3979543342799,0.03733904
226.130675892773,47.9716957570735,0.03681444
233.228263644299,44.5387264305744,0.03711369
233.120373575821,44.5275551111107,0.03710657
233.165077940203,44.5341856774626,0.03755847
233.283415104461,44.5356837925909,0.03671987
237.442374351085,41.9771787481971,0.03660041
212.344937742152,56.2764557935876,0.09253796
210.209155799145,58.0047323682188,0.03663973
210.208449237256,58.002664665903,0.03651507
216.925834042372,56.2871862291777,0.03735297
211.877519347205,58.0618530890323,0.03723038
213.954269711531,57.6621315589376,0.03696121
217.099332580891,54.9930773482095,0.09258258
224.490441066248,52.7824866749663,0.03760004
218.591930494856,55.3580174366173,0.03761686
227.761284585162,52.0500260251589,0.0369163
231.21249374838,50.315117014951,0.03739788
222.693838412522,54.4112075198571,0.03755884
222.626399738729,54.4304975736844,0.03741295
226.83887398908,52.7986409767083,0.03785415
226.769749177725,52.7897423464515,0.03747482
231.391744089886,50.8076593326149,0.03724852
222.971913484303,54.8106618921111,0.03770764
248.200192372848,31.245570845392,0.03773199
248.201371239791,31.2438315367535,0.03757154
251.36110191193,28.9118189717513,0.03705513
251.519821450728,28.9652934019735,0.0368134
245.450489798199,35.1577382843972,0.03663516
246.904197081687,33.7662107012579,0.03664592
247.07977095247,33.6995959877782,0.03731623
247.437975676272,33.3279796612706,0.03691738
247.47432809847,33.17055072512,0.03706129
251.996813822788,29.1030011753834,0.03663789
254.198549485534,26.7369743870883,0.03670561
248.083235962355,33.4655837347568,0.03680892
257.79374123432,23.5693053654665,0.0925225
229.072733256086,47.0632275091679,0.0373066
230.501655724272,46.2468010608772,0.03751656
230.767756213367,46.1483781135233,0.03706365
230.733266176275,46.1074912032815,0.0371518
230.728609301226,46.0753034002504,0.03704303
230.90886214156,46.0895254580848,0.03732803
231.189966311668,45.8428712079988,0.03760835
233.051560973034,44.8805095217281,0.03745829
233.085804729581,44.8880210503132,0.03750765
241.226098576098,39.6047612439012,0.0378509
242.009196048998,39.0196058947022,0.03764733
241.997925905779,38.9724747314939,0.03735653
241.977751609885,38.9459069898569,0.03657098
242.042360750174,38.8249802097032,0.03776242
243.210532968702,37.9755046435926,0.0374359
244.200762139358,37.112566199738,0.03651774
245.916953488204,35.4863053299103,0.03713342
247.646548530624,34.0291204005764,0.03704269
247.648685932261,34.0306210130385,0.03737973
231.932983533572,46.0003984058026,0.03732605
231.961475305359,45.9973081258747,0.03691483
232.927410164724,45.5420600123477,0.03712165
234.637297525825,44.6011723249775,0.03650769
235.899039595771,43.8422379650042,0.03700256
235.942211528412,43.7672090769152,0.0367553
235.910615071735,43.8248200989179,0.03742966
235.945671559131,43.7910834542223,0.0368833
236.213481521157,43.5140581733396,0.03664314
236.452647036464,43.2802845675242,0.03757557
243.868724097133,37.9519242877509,0.0370998
243.882260517037,37.9394675767214,0.03715155
244.31331600475,37.760783068991,0.03711122
249.329842134861,32.9313286722802,0.03741146
227.660346776364,48.6390467179896,0.03773947
232.877979934826,46.0640485930203,0.03764798
234.729757615748,44.9203232810667,0.0370248
234.900380635777,44.7769840924645,0.03707791
235.231324523253,44.8120295571688,0.03689718
235.901524632365,44.1604009561693,0.03688751
236.377460635182,44.0163628695612,0.03735228
244.509919330835,38.2129554734108,0.03710196
252.643895947806,30.2472109913152,0.03655925
253.163133035524,29.9409277104184,0.03770626
226.780394256224,49.6288471617293,0.03718911
226.781600037164,49.6282403664658,0.03717042
235.488181108901,45.222632731903,0.03727579
243.211230849225,39.6139095192841,0.03782154
243.494018104801,39.5306354331888,0.03769014
250.079740002307,33.8004736248559,0.03742679
251.761805611975,32.0246255837627,0.03651531
253.123093072204,30.4999002354213,0.03694522
229.400725723227,49.0073916871952,0.0368247
229.446756577639,49.019064263428,0.03754126
229.668788322644,48.766530565591,0.03702681
229.953251342893,48.7173469628989,0.03690508
231.023717557637,48.249281129977,0.03740077
234.345296203194,46.3005963861958,0.03778117
234.552654877766,46.1904984035265,0.03751072
234.702895993949,46.1710718756207,0.03669544
235.018209324302,45.948513350923,0.03654173
235.072554107482,45.9614057558719,0.03752669
234.938348806854,46.0249979059425,0.03776738
235.00637885088,46.0735679770019,0.03760093
235.057181736852,45.9734835935474,0.03730678
235.101403573672,46.0091091216431,0.03681573
235.124120019228,45.9711806901404,0.03669655
235.446993957709,45.5560098270501,0.03669601
235.435578873459,45.5807875628625,0.03701788
235.669285495613,45.4320927279816,0.03761351
241.072709128973,42.0281572461376,0.03702336
243.922518683721,39.8647994469745,0.03760034
248.453639090834,35.8884861626306,0.0374992
228.421403968715,49.8138375060963,0.0374604
228.421581565687,49.812796036429,0.03726909
228.611552185864,49.9412952459043,0.03768821
230.292225379313,48.9480516715699,0.03702352
230.776037235976,48.8190902110615,0.03769226
230.964958254662,48.5516500314159,0.03786364
231.182188112949,48.537915075245,0.03773443
231.345892674397,48.4401229036332,0.03719113
231.443471683134,48.4911668487016,0.03660422
231.343525720434,48.4648896979532,0.03680433
231.325804686346,48.4121244090003,0.03721656
231.550340681057,48.4942669034852,0.0366621
231.508789785275,48.3573004207766,0.03730041
231.576586348238,48.414642762906,0.0369867
232.343264035792,47.9335427560871,0.03739378
232.436279386284,47.89768587744,0.03650245
232.435292474256,47.8992301329224,0.03664684
233.797842539547,47.0544758016227,0.03697349
234.169669079726,47.0790137507608,0.03711884
234.088793773131,47.1187377773163,0.03670841
234.178347543893,47.0997344209039,0.03677709
236.485072946268,45.7246948544869,0.03786462
205.097586500934,57.4663627605112,0.03710672
220.116727910309,53.5914769891397,0.03785316
221.276099094769,53.188346387314,0.03771765
228.047737740117,50.5526045179724,0.03665868
228.07494261754,50.5577965653514,0.03726614
228.170966787724,50.512736254341,0.03690726
228.593400115177,50.3295830241533,0.0369206
229.875705202158,49.506443404178,0.03702663
230.025145543414,49.4816982773289,0.03706963
231.760105236736,48.6820153007436,0.03747356
234.157045732604,47.307424674555,0.036506
234.583996379272,47.1478842385111,0.03782285
236.498620190231,45.731330431941,0.0375338
244.323096121912,40.0910953715866,0.03758117
249.099898365368,35.4792882926186,0.03765426
249.158561306903,35.609321024012,0.03758796
250.249810394938,34.5571107376705,0.0375861
218.881122861868,54.5655628135208,0.09252986
232.902363148219,48.6180299542792,0.03704511
233.089622448069,48.405630969349,0.03707912
233.865417453941,47.9917428831569,0.03757053
242.797206878014,41.9721971440856,0.03773398
242.740145940595,41.8710600337903,0.03727625
244.73588084859,40.3184134116619,0.03758912
249.318574777303,35.9790449946109,0.03761082
249.400909186482,36.0570935951661,0.03755537
250.41992680777,34.7532815604293,0.0366848
253.673288911044,31.2397421412635,0.03686308
219.29812351205,54.8169102849325,0.09249522
228.179549166939,51.3930193841768,0.03686664
228.218015552521,51.3986182287482,0.03653988
128.440703406012,32.4072642391736,0.04627863
117.768836452129,24.3439354278702,0.04594283
119.398035001502,25.8072821703395,0.04537913
126.957349317656,31.7303713071955,0.04591938
117.939601834057,24.9624568535837,0.04535604
119.170243617567,26.2309252471535,0.04580079
119.499830846605,26.5024352628371,0.04629603
120.355445405843,27.2614815220951,0.04592766
135.257067632025,37.8754766172136,0.04550811
138.576764523042,40.3647961612025,0.04592848
138.287910673823,38.0333171829986,0.04521274
145.171105460791,41.4151805870295,0.04613349
159.909791355944,46.116112407163,0.04535768
175.03090195152,48.6241951869431,0.04570537
182.850396197237,48.9799098388159,0.04613171
184.79022390593,49.140484013642,0.04546996
193.603250135331,48.7746401717117,0.0453576
228.492646761573,39.8464857881222,0.04512718
137.040264832348,37.9994146926494,0.04548821
160.106920667954,46.6886295188996,0.04530386
164.167238324086,47.6210778486184,0.04600193
164.472833270079,47.6145002422684,0.04624186
173.066888312689,48.8851846465461,0.04627299
185.305940308675,49.474858923555,0.04544634
185.283452081475,49.4764648668963,0.0452829
225.269324238847,41.7669705643172,0.04633421
126.914871961335,32.2094333785123,0.0456611
140.06388454777,39.9444974903183,0.04632551
143.926811654148,41.7032322262446,0.04526184
158.839955041593,46.8073597871854,0.04630231
185.22872397505,49.7940337656711,0.0461489
186.320451710498,49.9577985434045,0.04543451
186.340773648689,49.9365774011233,0.04571708
199.122842277924,49.1124134076154,0.04587231
222.91894164364,43.0075652500979,0.0459632
139.584472001136,40.2330665602794,0.04632783
142.5460471245,41.7733121640098,0.04620804
158.81371088327,47.3003890050691,0.04561457
163.605990346962,48.3169758602213,0.04523385
163.531780818131,48.2452295813981,0.04535569
172.868966932719,49.727009384129,0.04532531
185.709810693699,50.2702367553385,0.04605483
126.115045171867,32.578615473798,0.04562172
127.118621727867,33.1950314545916,0.04530728
153.194932231039,46.2019489801258,0.04563357
178.925362299358,50.619430533463,0.04520699
166.487311852216,49.7509982951231,0.04633497
166.495360777385,49.7596683280501,0.04551509
166.496508078479,49.7597567385726,0.04532082
169.215076121287,50.0588735947484,0.0461242
169.583655448856,50.2218478629129,0.04614062
153.744429821576,5.32439446000164,0.04526585
154.397304270221,5.3636025661729,0.04576468
156.38489938212,5.41602081043967,0.0451522
156.502219187819,5.48432454888237,0.04540995
156.517084123102,5.47281603323053,0.0453677
156.52195516585,5.52864711460106,0.04547935
158.3699797936,5.60236873640071,0.04600655
156.838418132594,5.78463985987078,0.04548305
144.968138500443,5.54340972885074,0.04526478
163.639229392987,6.73310031921485,0.04553831
163.782724117261,6.69957419596591,0.04583137
163.789597559295,6.70035321559498,0.04558083
129.577594332187,4.37702481669184,0.04621736
139.768448971801,5.88618943669934,0.04631507
154.408090510938,6.97116187002589,0.04534287
139.398739875483,6.20578375603164,0.04581711
152.265289131317,7.36699376355259,0.04624917
163.697564416652,8.01565654458054,0.04561862
149.575369541489,53.5006831221848,0.04612083
151.139642749605,54.1860184512552,0.04629
151.71127439536,54.1868205349697,0.04567317
152.306071029193,54.4344264869512,0.04558551
152.271017748238,54.5417961313966,0.04587177
152.427148717558,54.4790257449748,0.04546266
152.563187142785,54.4969646544502,0.04612179
152.505060322827,54.5730577066804,0.0457425
152.543060845199,54.553894233636,0.04574333
152.632514598937,54.5417711595192,0.04521701
152.514041870453,54.454450030471,0.04609791
152.553347527082,54.5360079771226,0.04587216
152.868273292718,54.652833644322,0.04616466
152.822069975445,54.6270958095655,0.04626563
152.877076596224,54.7429284340425,0.04623311
154.063245161306,55.0169768612767,0.04534993
155.315771299406,55.393066330901,0.04580989
155.621194038652,55.4000138737391,0.04539278
160.444633766317,56.493881514991,0.04544738
160.555799618107,56.5030553937262,0.04579389
162.040398060506,56.9165086601998,0.04622524
164.428046748786,57.2492353866458,0.04530285
166.186131598078,57.5796899933871,0.04609607
148.051436370084,53.5278208257715,0.04586938
150.28034332442,54.2987046274688,0.04574449
151.022896216955,54.6169537700608,0.04624354
151.398409661187,54.6534404332519,0.04616213
154.087417344803,55.3658105550029,0.04624185
158.543607000941,56.6863103273984,0.04565391
158.721167466302,56.7685550360431,0.04603161
160.306999290772,57.0824346036315,0.0461476
160.79672504188,57.1033949143085,0.04548496
163.775016872968,57.6504828870803,0.04616152
166.1862249969,58.1467045556611,0.04588201
166.185596787702,58.1483156609488,0.04584859
166.451176754047,58.2031430376584,0.04576404
169.764751613466,58.530306436103,0.04575573
169.7688414607,58.5905367251686,0.04613258
149.15320571089,54.5099181905806,0.0455855
150.262130363627,54.7798371712455,0.04601836
153.389546789904,55.6875877927279,0.04627055
157.356078674292,56.6818635624011,0.04514739
157.869949585925,56.8972064641615,0.04576069
158.008965826243,56.9215328670838,0.04538534
158.110818924902,56.856951583571,0.04516331
158.463403234145,57.055957666197,0.04619253
158.301999996983,57.0928956356452,0.04515545
158.441911550766,57.0238457553883,0.04614011
158.498234208803,57.058222879738,0.04590276
158.451066630319,57.1300362532563,0.04582985
158.444741598136,57.1417011718686,0.04527958
158.706410768775,57.0149171040967,0.04532469
160.884835541746,57.6721541713599,0.04597484
161.256971217386,57.6611678095086,0.045485
167.198603785866,58.593755262377,0.04622266
167.648727480615,58.7682916690841,0.0461047
147.062670871796,54.145074400195,0.04523052
147.333042506645,54.2777560800226,0.04558752
147.315814647287,54.2972492716392,0.04531346
148.214498204225,54.5724200358745,0.04599952
149.968434932949,55.1391463166984,0.04586314
151.931756096637,55.8262494416828,0.04515473
157.791843969561,57.4136988441098,0.04555076
157.825544198779,57.4012027146792,0.04567477
158.045585971098,57.4231645375807,0.04604173
158.241624122724,57.5184214566552,0.04541501
162.964157624368,58.3652877035525,0.04599827
165.241546915912,58.7841941971624,0.04549117
146.701079767548,54.4664396600977,0.04617963
146.666222541712,54.5065722347086,0.04588461
146.768578139138,54.5123350606371,0.04537449
146.86461488441,54.6338510555474,0.04625379
147.029045389138,54.7167736697572,0.04545376
147.208854481408,54.832982580724,0.04614136
147.597472063773,54.8183134813281,0.04617641
148.209123715131,55.0142083630284,0.04531749
152.201890516298,56.2834955342192,0.04571391
154.014101493795,56.7925122604045,0.04541953
154.066595285937,56.7910982118883,0.04541073
154.070185236707,56.8027686732137,0.04622377
154.18012947146,56.8512761650393,0.04599572
155.839432065936,57.3062444853782,0.04613795
155.950691406451,57.4288253501386,0.04569951
160.601909750914,58.4587414150736,0.04513826
146.534112426242,55.0046474710361,0.04529642
147.971031163589,55.58780653766,0.04609653
148.383739165231,55.6943284928473,0.04627733
153.451473805526,57.1121625659825,0.04604136
155.687678245277,57.7294915983712,0.04587045
158.073803745953,58.2303897567781,0.04513705
160.773688731591,58.9473238910066,0.04608405
167.459689020692,59.9260018940905,0.04515506
167.457529574504,59.9391819979284,0.04533155
167.443401611268,59.9996635373945,0.04546582
177.195791282447,58.7858069145912,0.04620517
178.07811749917,58.9491768331185,0.04621674
180.247247142173,58.9778424456293,0.0456774
188.727926487736,58.9126075224592,0.04530745
176.674203254782,59.1228037691318,0.04554764
195.141469169593,58.9824731271308,0.04601015
195.254335035942,59.0018964201981,0.04624134
195.252305177895,58.967895398362,0.04620598
195.552699771137,59.0100010961902,0.04633441
183.264284975453,59.8752151347878,0.04517038
186.995388555154,59.8982991736556,0.04608835
188.004510878934,59.8562411624184,0.04633206
153.024270745958,5.36307857923174,0.04602912
154.01069627744,5.50369752894046,0.04585008
154.148262711412,5.82665965757509,0.04571776
167.025599796773,6.66125704808271,0.04566556
140.536239392456,5.34162573385766,0.04631751
153.718663198811,6.31443573691672,0.04569818
154.000861285624,6.25145234305813,0.0458332
154.536680174698,6.78174730339823,0.0457002
155.134862632332,6.87175334282478,0.04556543
155.159328083975,6.8339389548121,0.04538679
163.32382743927,7.19456795570336,0.04615391
167.886481259917,7.51375106239208,0.04620877
167.984863168221,7.46258339214164,0.04597648
143.533793384579,6.38758459529054,0.04564182
143.543492552499,6.38969017322408,0.04541573
174.280423020303,8.09241361224444,0.04529849
128.799951872909,5.30812316483383,0.04599058
138.258313375762,6.32537217007996,0.04609367
152.423459515532,7.44328331599646,0.04628894
152.391915282853,7.5904034571691,0.04559268
154.027678580734,7.67242402616184,0.04549773
154.86903776317,7.69949053241763,0.04583129
154.888627855513,7.65845217770835,0.04520837
154.990659116965,7.74521766040484,0.04586942
155.1048210075,7.67718408639929,0.04522678
155.603182402029,7.67659829745596,0.04538137
183.096868408201,8.63076574704304,0.04544874
178.91377762666,8.80869966753814,0.04612321
183.521860944312,8.81822106298639,0.04598849
122.109557868607,26.0046971354417,0.02551295
122.384211014447,26.2833976044648,0.02542418
127.010059571876,29.5303364267936,0.02562433
127.946405601266,30.4094578974593,0.02552708
127.943130011953,30.4092678444771,0.02522013
137.531824018949,35.9543908612454,0.02403517
137.53096805767,35.9533792141602,0.02416341
116.905728164011,22.3809723191464,0.02388678
121.704756702554,26.1689983311241,0.02389036
125.926401263919,29.5043361669577,0.02558105
136.769882596454,36.1129605252278,0.02421644
126.350043908358,30.2730921213323,0.02547254
136.438600426231,36.3545970153266,0.02422829
141.261537433538,38.8935792644391,0.09147996
141.393916718827,38.8444188455222,0.09141948
141.424049837501,7.19504688644135,0.09147383
65.5833699973466,29.3199910243037,0.02523474
65.1968341595064,29.593093342034,0.02474323
64.1711242794641,27.0873310566957,0.02390087
153.828804395365,7.72178854335621,0.09143701
158.091969212161,10.1519724367999,0.09144657
158.159647599104,10.1716663278997,0.09153065
178.765353494486,9.41715022438065,0.0915235
177.889304841405,9.83601707098839,0.09144709
168.52788509547,10.7250439248227,0.02539648
158.038540289008,43.2926654658704,0.02428025
159.153230422809,43.5068018211029,0.02463701
159.330566396752,43.5875923823125,0.02467937
160.099261718512,43.78601278953,0.02467284
160.450944185368,43.8305626986178,0.02544202
160.782820924245,43.8944067762471,0.02529924
160.812348795341,43.8755756789381,0.02535123
161.015363585356,43.9033602157923,0.0250379
161.086735388733,43.843625569859,0.02532052
160.862737145275,43.9604381903375,0.02462602
161.144726744767,44.041309767818,0.02503002
161.272620941145,44.0542959939251,0.02525816
161.380711123974,44.0439446709285,0.02507176
165.453534760863,44.8138558160175,0.02528672
165.753604270892,44.9124428385691,0.02460666
165.853203065644,45.0054546942661,0.02493064
172.443530980353,45.7830855089986,0.09151424
172.662411249876,45.971458380491,0.09139013
175.248144910192,46.1600367454004,0.02419543
177.013777152614,46.1745869728364,0.02485696
137.124547735265,35.6150274989849,0.02388508
166.939596843205,45.5263435670872,0.02555268
167.564673700602,45.57119620441,0.02489393
167.84891137496,45.6921382219492,0.02469574
171.497674625317,46.0834659037301,0.02461002
172.752890609023,46.4145245091195,0.02450194
121.985004378734,26.2406102791489,0.02491065
157.83197844288,43.9876706986963,0.02483389
158.895270542118,44.3158560022062,0.02409226
165.281978418015,45.6526442436672,0.02478648
165.282068222768,45.6532903393849,0.02497202
165.930631791655,45.7343173190949,0.02502538
166.70483649895,45.9646186505293,0.02489796
166.767369483726,45.8221238589189,0.02520712
166.689222700005,45.9072477410601,0.02467178
166.85800131041,45.8298811137566,0.02477609
166.855294127009,45.8314132154172,0.02486572
170.867099072412,46.4649942529506,0.09152418
178.396994675022,47.129161243961,0.02469652
126.180336546374,29.9898643519817,0.02542011
136.317964486199,36.15712051214,0.02415456
136.698554927039,36.4359750906345,0.0245398
141.19619692494,38.5017461575485,0.09144712
158.131450830233,44.5373217699691,0.02494136
158.671610057997,44.6253699122564,0.02424645
158.770142247166,44.7457663540051,0.02516172
158.818441350897,44.6946218858399,0.02493513
158.845314824654,44.7658390501826,0.02546279
158.830701189627,44.8375500800992,0.02438099
159.025669697522,44.7202325561295,0.09144855
166.776849960169,46.2686683924272,0.02516043
166.832004127879,46.3833148149449,0.0245783
166.833226408149,46.3743022646782,0.02403739
166.871194987345,46.3544308352871,0.02403368
166.878654561601,46.3507723863277,0.0241107
166.930385966125,46.4456540572931,0.02478563
167.687895134228,46.5037024874353,0.02486194
170.808274054748,46.9977798541548,0.02477564
171.573981542909,46.9741208541616,0.02489003
171.628482202763,46.9984236985487,0.02545703
175.95597528896,47.5279299512066,0.02503541
124.385861330054,29.1136038201381,0.091502
136.208601771668,36.6392599275958,0.02413246
140.695401853234,38.8815141173606,0.09145708
158.727263968555,45.1334627480872,0.0914811
158.785847683038,45.0846463616032,0.02504921
158.785483773956,45.0894909886396,0.02476083
158.642627573027,45.1519587200768,0.02532739
159.257613535823,45.263708722684,0.02454063
163.443834515397,46.2189096975554,0.02499851
164.066105015026,46.2620631744689,0.02527396
166.369885506807,46.8212188816878,0.02515989
167.002683417245,46.8507126192759,0.0249325
167.00283092063,46.8519256635645,0.02491242
167.432100714564,46.8142754620785,0.02509622
167.337746303423,46.8087644266221,0.02517007
167.864016065527,47.0355289798163,0.02523119
167.884422674746,46.9379159168565,0.02555102
169.262199902692,47.114122941171,0.02477683
177.165523445733,47.9528640574707,0.02533086
136.813932710298,37.504820821744,0.02437159
136.849724011935,37.4742347743114,0.0244134
137.148646139481,37.674943118012,0.02414947
167.847333907618,47.3658026882947,0.02523821
167.844226747475,47.4086441671084,0.02512008
158.757540294194,10.5434428384271,0.09147624
151.69778491308,10.1718331931493,0.02472251
160.037174664442,10.9742117667,0.09144171
133.516654786122,7.86161234206526,0.09147828
64.4037427822304,27.0676413122007,0.02389069
123.529956381187,25.2467271868221,0.02490556
123.530687568881,25.2458213594312,0.02490958
123.527828654997,25.2421891287086,0.0245724
128.782399825558,28.7397612348866,0.0253844
118.807589581941,22.0558469748864,0.09140787
140.219666058077,35.368292357479,0.02494752
140.200306245362,35.373357243905,0.02455366
122.73563596885,25.6847020906864,0.02540985
128.17059992671,29.2136143609485,0.02550282
128.972115081614,29.757749572193,0.02529232
131.397733307123,31.2560569767577,0.02510814
132.577455955342,31.9175464795991,0.02528152
122.374996606408,25.8299970534343,0.02484816
123.05587029601,26.2674394287617,0.02455541
123.919803009407,27.0078335933244,0.0251852
124.003321406132,27.0758846629965,0.02549639
129.006287247949,30.2664147902893,0.02560202
128.970447630182,30.4256888544698,0.02521241
145.839755111558,38.9160204407836,0.02488681
153.169774563922,39.1041965649303,0.02386505
153.301039975096,39.2204286016903,0.02397284
170.624080123487,43.3716012087132,0.02545753
152.791517692945,40.7337514979326,0.09149583
131.287726031802,54.9782507279762,0.02407279
131.375345371059,54.9340837941555,0.02529687
